distrito_cod;setor_cod;quadra_cod;lote_cod;unidade;matricula;ocupacao;patrimonio;muro;passeio;topografia;area_total;fracao_ideal;pedologia;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020
1;5;5;153;2;;Construido;Particular;Não;Sim;;433;;;Tributável;Tributável;;223.538,88
1;5;5;161;1;;Construido;Particular;Sim;Sim;;205,41;;;Tributável;Tributável;;60.096,83
1;5;5;183;1;;Construido;Particular;Sim;Sim;;100,93;;;Tributável;Tributável;;33.616,57
1;5;5;190;1;;Construido;Particular;Sim;Sim;;170,57;;;Tributável;Tributável;;13.049,76
1;5;5;192;1;;Construido;Particular;Não;Sim;;262,6;;;Tributável;Tributável;;19.337,09
1;5;5;193;1;;Construido;Particular;Sim;Sim;;54,94;;;Tributável;Tributável;;14.707,43
1;5;5;221;1;;Construido;Particular;Sim;Sim;;153,2;;;Tributável;Tributável;;23.582,68
1;5;5;228;1;;Construido;Particular;Sim;Sim;;161,86;;;Tributável;Tributável;;39.969,06
1;5;5;247;1;;Construido;Particular;Sim;Sim;;190,41;;;Tributável;Tributável;;39.716,92
1;5;5;247;2;;Construido;Particular;Sim;Sim;;190,41;;;Tributável;Tributável;;4.491,98
1;5;5;265;1;;Construido;Particular;Sim;Sim;;850,28;;;Tributável;Tributável;;51.684,51
1;5;5;265;2;;Construido;Particular;Sim;Sim;;850,28;;;Tributável;Tributável;;59.427,83
1;5;5;278;1;;Construido;Particular;Sim;Sim;;49,9;;;Tributável;Tributável;;29.810,14
1;5;5;284;1;;Construido;Particular;Sim;Sim;;96,51;;;Tributável;Tributável;;25.328,05
1;5;5;289;1;;Construido;Particular;Sim;Sim;;29,05;;;Tributável;Tributável;;21.093,67
1;5;5;301;1;;Construido;Particular;Sim;Sim;;158,55;;;Tributável;Tributável;;39.495,90
1;5;5;302;1;;Construido;Particular;Não;Sim;;59,27;;;Isento;Isento;;9.516,17
1;5;5;306;1;;Construido;Particular;Sim;Sim;;102;;;Tributável;Tributável;;20.842,19
1;5;5;308;1;;Construido;Particular;Não;Sim;;132;;;Tributável;Tributável;;53.348,73
1;5;5;311;1;;Construido;Particular;Sim;Sim;;180;;;Tributável;Tributável;;27.096,55
1;5;5;312;1;;Construido;Particular;Não;Sim;;284,42;;;Tributável;Tributável;;28.124,03
1;5;5;312;2;;Construido;Particular;Não;Sim;;284,42;;;Tributável;Tributável;;35.971,67
1;5;5;313;1;;Construido;Particular;Sim;Sim;;223,23;;;Tributável;Tributável;;38.357,51
1;5;5;314;1;;Não Edificado;Particular;Não;Sim;;380,01;;;Tributável;Tributável;;14.425,94
1;5;5;320;1;;Construido;Particular;Sim;Sim;;196,74;;;Tributável;Tributável;;79.577,05
1;5;5;325;1;;Construido;Particular;Sim;Sim;;116,91;;;Tributável;Tributável;;8.120,76
1;5;5;325;2;;Construido;Particular;Sim;Sim;;116,91;;;Tributável;Tributável;;13.898,56
1;5;5;336;1;;Construido;Particular;Sim;Sim;;192,23;;;Tributável;Tributável;;33.809,01
1;5;5;346;1;;Construido;Particular;Sim;Sim;;186;;;Tributável;Tributável;;29.186,66
1;5;5;356;1;;Construido;Particular;Sim;Sim;;195,42;;;Tributável;Tributável;;39.368,15
1;5;5;361;1;;Construido;Particular;Sim;Sim;;139,55;;;Tributável;Tributável;;51.332,00
1;5;5;366;1;;Construido;Particular;Sim;Sim;;176,47;;;Tributável;Tributável;;27.537,35
1;5;5;384;1;;Não Edificado;Particular;Não;Sim;;435;;;Tributável;Tributável;;16.643,19
1;5;5;404;1;;Não Edificado;Particular;Não;Sim;;240;;;Tributável;Tributável;;13.912,80
1;5;5;438;1;;Construido;Particular;Sim;Sim;;427,05;;;Tributável;Tributável;;54.994,48
1;5;5;450;1;;Construido;Particular;Sim;Sim;;244,66;;;Tributável;Tributável;;32.762,23
1;5;5;450;2;;Construido;Particular;Sim;Sim;;244,66;;;Tributável;Tributável;;16.818,81
1;5;5;462;1;;Construido;Particular;Sim;Sim;;225;;;Tributável;Tributável;;54.443,14
1;5;5;472;1;;Construido;Particular;Sim;Sim;;230,42;;;Tributável;Tributável;;11.181,31
1;5;5;477;1;;Construido;Particular;Sim;Sim;;54,98;;;Tributável;Tributável;;38.194,45
1;5;5;491;1;;Não Edificado;Particular;Não;Não;;1.753,00;;;Tributável;Tributável;;111.783,55
1;5;5;504;1;;Construido;Particular;Sim;Sim;;170,5;;;Tributável;Tributável;;30.985,39
1;5;5;504;2;;Construido;Particular;Não;Sim;;170,5;;;Tributável;Tributável;;21.120,40
1;5;5;534;1;;Construido;Particular;Sim;Sim;;219,63;;;Tributável;Tributável;;34.170,67
1;5;5;730;1;;Construido;Particular;Não;Sim;;200,21;;;Isento;Isento;;0
1;5;5;746;1;;Construido;Particular;Sim;Sim;;473,66;;;Tributável;Tributável;;57.182,86
1;5;5;751;1;;Construido;Particular;Sim;Sim;;318,83;;;Tributável;Tributável;;38.726,23
1;5;5;762;1;;Construido;Particular;Sim;Sim;;296,27;;;Tributável;Tributável;;81.253,54
1;5;5;767;1;;Construido;Particular;Sim;Sim;;158,04;;;Tributável;Tributável;;36.372,97
1;5;5;782;1;;Construido;Particular;Sim;Sim;;220,48;;;Tributável;Tributável;;62.341,39
1;5;5;798;1;;Construido;Particular;Sim;Sim;;240,4;;;Tributável;Tributável;;32.118,81
1;5;5;823;1;;Não Edificado;Particular;Não;Sim;;545;;;Isento;Tributável;;20.689,29
1;5;5;836;1;;Construido;Particular;Sim;Sim;;281,96;;;Tributável;Tributável;;56.881,63
1;5;5;836;2;;Construido;Particular;Sim;Sim;;281,96;;;Tributável;Tributável;;30.061,58
1;5;5;847;1;;Construido;Particular;Não;Sim;;168,95;;;Tributável;Tributável;;52.721,98
1;5;5;866;1;;Construido;Particular;Sim;Sim;;162,1;;;Tributável;Tributável;;42.368,50
1;5;5;878;1;;Construido;Particular;Não;Sim;;23,86;;;Tributável;Tributável;;11.754,86
1;5;5;904;1;;Construido;Particular;Não;Sim;;4.171,00;;;Tributável;Tributável;;1.786.263,53
1;5;6;20;1;;Construido;Particular;Não;Sim;;300;;;Tributável;Tributável;;31.148,38
1;5;6;34;1;;Construido;Particular;Sim;Sim;;169,2;;;Tributável;Tributável;;119.748,72
1;5;6;42;1;;Construido;Particular;Sim;Sim;;146,15;;;Tributável;Tributável;;28.159,37
1;5;6;45;1;;Construido;Particular;Sim;Sim;;542;;;Tributável;Tributável;;10.218,85
1;5;6;45;2;;Construido;Particular;Sim;Sim;;542;;;Tributável;Tributável;;35.484,61
1;5;6;54;1;;Construido;Particular;Sim;Sim;;273;;;Tributável;Tributável;;29.431,14
1;5;6;64;1;;Construido;Particular;Sim;Sim;;230,22;;;Tributável;Tributável;;32.880,68
1;5;6;76;1;;Construido;Particular;Sim;Sim;;170,6;;;Tributável;Tributável;;81.333,58
1;5;6;78;1;;Construido;Particular;Não;Sim;;152,4;;;Tributável;Tributável;;72.019,88
1;5;6;92;1;;Construido;Particular;Não;Sim;;218,1;;;Tributável;Tributável;;49.919,12
1;5;6;140;1;;Construido;Particular;Sim;Sim;;619,52;;;Tributável;Tributável;;33.478,41
1;5;6;140;3;;Construido;Particular;Sim;Sim;;619,52;;;Tributável;Tributável;;51.636,35
1;5;6;157;1;;Construido;Particular;Sim;Sim;;129,7;;;Tributável;Tributável;;75.357,57
1;5;6;167;1;;Construido;Particular;Sim;Sim;;141,11;;;Tributável;Tributável;;56.467,72
1;5;6;167;2;;Construido;Particular;Não;Sim;;141,11;;;Tributável;Tributável;;40.332,23
1;5;6;177;1;;Construido;Particular;Sim;Sim;;126;;;Tributável;Tributável;;36.584,31
1;5;6;177;2;;Construido;Particular;Não;Sim;;126;;;Tributável;Tributável;;40.129,42
1;5;6;179;1;;Não Edificado;Particular;Não;Sim;;218;;;Tributável;Tributável;;3.791,24
1;5;6;189;1;;Construido;Particular;Sim;Sim;;225;;;Tributável;Tributável;;38.601,09
1;5;6;199;1;;Construido;Particular;Sim;Sim;;131,7;;;Tributável;Tributável;;37.158,71
1;5;6;220;1;;Construido;Particular;Sim;Sim;;144,92;;;Tributável;Tributável;;7.972,01
1;5;6;220;2;;Construido;Particular;Sim;Sim;;144,92;;;Tributável;Tributável;;24.245,67
1;5;6;230;1;;Construido;Particular;Sim;Sim;;229,67;;;Tributável;Tributável;;53.027,66
1;5;6;241;1;;Construido;Particular;Sim;Sim;;306,3;;;Tributável;Tributável;;24.941,61
1;5;6;250;1;;Construido;Particular;Sim;Sim;;184,96;;;Tributável;Tributável;;25.104,96
1;5;6;260;1;;Construido;Particular;Sim;Sim;;120;;;Tributável;Tributável;;40.856,91
1;5;6;279;1;;Construido;Particular;Sim;Sim;;175,84;;;Tributável;Tributável;;19.817,27
1;5;6;279;2;;Construido;Particular;Sim;Sim;;175,84;;;Tributável;Tributável;;4.675,04
1;5;6;289;1;;Construido;Particular;Sim;Sim;;90;;;Tributável;Tributável;;37.430,83
1;5;6;300;1;;Construido;Particular;Não;Sim;;109,25;;;Tributável;Tributável;;29.672,85
1;5;6;304;1;;Construido;Particular;Sim;Sim;;136,56;;;Tributável;Tributável;;19.671,56
1;5;6;314;1;;Construido;Particular;Sim;Sim;;93,28;;;Tributável;Tributável;;36.272,90
1;5;6;314;2;;Construido;Particular;Sim;Sim;;93,28;;;Tributável;Tributável;;23.957,02
1;5;6;325;1;;Construido;Particular;Não;Sim;;97,94;;;Tributável;Tributável;;27.734,95
1;5;6;325;2;;Construido;Particular;Não;Sim;;97,94;;;Tributável;Tributável;;85.027,04
1;5;6;325;3;;Construido;Particular;Não;Sim;;97,94;;;Tributável;Tributável;;20.356,85
1;5;6;338;1;;Construido;Particular;Sim;Sim;;106,48;;;Tributável;Tributável;;32.159,11
1;5;6;358;1;;Construido;Particular;Sim;Sim;;95,06;;;Tributável;Tributável;;12.143,21
1;5;6;358;2;;Construido;Particular;Sim;Sim;;95,06;;;Tributável;Tributável;;25.513,60
1;5;6;372;1;;Construido;Particular;Sim;Sim;;57,43;;;Tributável;Tributável;;12.295,57
1;5;6;384;1;;Construido;Particular;Sim;Sim;;110,78;;;Tributável;Tributável;;31.845,42
1;5;6;395;1;;Construido;Particular;Sim;Sim;;75,46;;;Tributável;Tributável;;7.659,65
1;5;6;405;1;;Construido;Particular;Sim;Sim;;95;;;Tributável;Tributável;;38.693,15
1;5;6;429;1;;Construido;Particular;Sim;Sim;;89,26;;;Tributável;Tributável;;26.958,35
1;5;6;449;1;;Construido;Particular;Sim;Sim;;154,9;;;Tributável;Tributável;;33.739,51
1;5;6;459;1;;Construido;Particular;Sim;Sim;;71,26;;;Tributável;Tributável;;11.661,33
1;5;6;490;1;;Construido;Particular;Sim;Sim;;246,87;;;Tributável;Tributável;;45.760,66
1;5;6;498;1;;Construido;Particular;Sim;Sim;;154,11;;;Tributável;Tributável;;28.261,60
1;5;6;502;1;;Construido;Particular;Sim;Sim;;311,95;;;Tributável;Tributável;;76.267,83
1;5;6;525;1;;Construido;Particular;Sim;Sim;;201,85;;;Tributável;Tributável;;28.031,26
1;5;6;528;1;;Construido;Particular;Sim;Sim;;699,74;;;Tributável;Tributável;;29.626,96
1;5;6;530;1;;Construido;Particular;Sim;Sim;;54,4;;;Tributável;Tributável;;45.939,69
1;5;6;551;1;;Construido;Particular;Sim;Sim;;102,6;;;Tributável;Tributável;;33.008,81
1;5;6;551;2;;Construido;Particular;Não;Sim;;102,6;;;Tributável;Tributável;;66.017,63
1;5;6;579;1;;Construido;Particular;Sim;Sim;;183,01;;;Tributável;Tributável;;28.933,91
1;5;6;587;1;;Construido;Particular;Sim;Sim;;145,96;;;Tributável;Tributável;;12.323,91
1;5;6;607;1;;Construido;Particular;Sim;Sim;;843;;;Tributável;Tributável;;31.953,68
1;5;6;607;2;;Construido;Particular;Sim;Sim;;843;;;Tributável;Tributável;;36.670,46
1;5;6;638;1;;Construido;Particular;Sim;Sim;;230;;;Tributável;Tributável;;43.276,47
1;5;6;640;1;;Construido;Particular;Sim;Sim;;146,42;;;Tributável;Tributável;;14.329,21
1;5;6;649;1;;Construido;Particular;Sim;Sim;;153;;;Tributável;Tributável;;19.077,35
1;5;6;649;2;;Construido;Particular;Não;Sim;;153;;;Tributável;Tributável;;17.066,79
1;5;6;649;3;;Construido;Particular;Não;Sim;;153;;;Tributável;Tributável;;3.124,51
1;5;6;650;1;;Construido;Particular;Não;Sim;;49,83;;;Tributável;Tributável;;8.786,87
1;5;6;651;1;;Construido;Particular;Sim;Sim;;193,76;;;Tributável;Tributável;;16.956,21
1;5;6;652;1;;Construido;Particular;Sim;Sim;;89,84;;;Tributável;Tributável;;20.447,24
1;5;6;683;1;;Construido;Particular;Sim;Sim;;163,19;;;Tributável;Tributável;;78.003,02
1;5;6;697;1;;Construido;Particular;Sim;Sim;;280;;;Tributável;Tributável;;29.644,90
1;5;6;756;1;;Construido;Particular;Sim;Sim;;488,7;;;Tributável;Tributável;;107.477,53
1;5;6;736;1;;Construido;Particular;Sim;Sim;;176,8;;;Tributável;Tributável;;20.315,12
1;5;6;736;2;;Construido;Particular;Não;Sim;;177;;;Tributável;Tributável;;37.566,96
1;5;6;736;5;;Construido;Particular;Não;Sim;;177;;;Tributável;Tributável;;94.734,05
1;5;6;736;6;;Construido;Particular;Não;Sim;;177;;;Tributável;Tributável;;121.020,22
1;5;6;756;2;;Construido;Particular;Não;Sim;;488,7;;;Tributável;Tributável;;76.212,01
1;5;6;793;1;;Construido;Particular;Sim;Sim;;410;;;Isento;Isento;;55.829,62
1;5;6;807;1;;Construido;Particular;Sim;Sim;;216,2;;;Tributável;Tributável;;41.307,10
1;5;6;822;1;;Construido;Particular;Não;Sim;;451,55;;;Tributável;Tributável;;44.968,60
1;5;6;822;2;;Construido;Particular;Não;Sim;;451,55;;;Tributável;Tributável;;42.385,35
1;5;7;286;1;;Construido;Particular;Não;Sim;;8.316,00;;;Tributável;Tributável;;295.449,74
1;5;8;21;1;;Não Edificado;Particular;Sim;Sim;;596;;;Tributável;Tributável;;24.185,08
1;5;8;36;1;;Construido;Particular;Sim;Sim;;332,01;;;Tributável;Tributável;;103.662,98
1;5;8;48;1;;Construido;Particular;Sim;Sim;;263,78;;;Tributável;Tributável;;40.912,39
1;5;8;48;2;;Construido;Particular;Sim;Sim;;263,78;;;Tributável;Tributável;;48.346,48
1;5;8;60;1;;Construido;Particular;Sim;Sim;;286,31;;;Tributável;Tributável;;40.631,37
1;5;8;60;2;;Construido;Particular;Sim;Sim;;286,31;;;Tributável;Tributável;;40.631,37
1;5;8;98;1;;Construido;Particular;Não;Sim;;270;;;Tributável;Tributável;;10.330,25
1;5;8;118;1;;Construido;Particular;Sim;Sim;;800;;;Tributável;Tributável;;163.704,25
1;5;8;118;2;;Construido;Particular;Sim;Sim;;800;;;Tributável;Tributável;;48.276,87
1;5;8;121;1;;Construido;Particular;Sim;Sim;;436;;;Tributável;Tributável;;70.344,65
1;5;8;133;1;;Construido;Particular;Sim;Sim;;301;;;Tributável;Tributável;;93.085,61
1;5;8;138;1;;Construido;Particular;Sim;Sim;;860,75;;;Tributável;Tributável;;143.671,14
1;5;8;150;1;;Construido;Particular;Não;Sim;;190;;;Tributável;Tributável;;86.704,87
1;5;8;151;1;;Construido;Particular;Não;Sim;;153,43;;;Tributável;Tributável;;35.371,27
1;5;8;151;2;;Construido;Particular;Não;Sim;;153,43;;;Tributável;Tributável;;29.258,18
1;5;8;152;1;;Construido;Particular;Não;Sim;;250,9;;;Tributável;Tributável;;31.458,02
1;5;8;152;2;;Construido;Particular;Não;Sim;;250,9;;;Tributável;Tributável;;34.779,37
1;5;8;152;3;;Construido;Particular;Não;Sim;;250,9;;;Tributável;Tributável;;31.393,96
1;5;8;152;4;;Construido;Particular;Não;Sim;;250,9;;;Tributável;Tributável;;35.925,43
1;5;8;167;1;;Construido;Particular;Não;Sim;;142,2;;;Tributável;Tributável;;50.839,41
1;5;8;169;2;;Construido;Particular;Sim;Sim;;158,75;;;Tributável;Tributável;;38.694,26
1;5;8;182;1;;Construido;Particular;Não;Sim;;611,29;;;Tributável;Tributável;;233.806,61
1;5;8;190;1;;Em Construção;Particular;Não;Sim;;347,18;;;Tributável;Tributável;;14.088,22
1;5;8;207;1;;Não Edificado;Particular;Não;Sim;;320;;;Tributável;Tributável;;18.550,40
1;5;8;259;1;;Construido;Particular;Sim;Sim;;317,05;;;Tributável;Tributável;;40.382,97
1;5;8;259;2;;Construido;Particular;Não;Sim;;317,05;;;Tributável;Tributável;;34.413,55
1;5;8;259;3;;Construido;Particular;Não;Sim;;317,05;105,68;;Tributável;Tributável;;49.871,35
1;5;8;260;1;;Construido;Particular;Não;Sim;;151,7;;;Tributável;Tributável;;179.986,51
1;5;8;261;1;;Construido;Particular;Não;Sim;;259;;;Tributável;Tributável;;61.961,11
1;5;8;271;1;;Construido;Particular;Sim;Sim;;239,28;;;Tributável;Tributável;;39.804,26
1;5;8;282;1;;Construido;Particular;Sim;Sim;;94,5;;;Tributável;Tributável;;53.832,16
1;5;8;286;1;;Construido;Particular;Não;Sim;;343,5;;;Tributável;Tributável;;165.154,61
1;5;8;301;1;;Construido;Particular;Não;Sim;;426;;;Isento;Tributável;;163.281,09
1;5;8;317;1;;Construido;Particular;Sim;Sim;;556,25;;;Tributável;Tributável;;56.940,30
1;5;9;140;1;;Construido;Particular;Sim;Sim;;507,66;;;Tributável;Tributável;;65.182,36
1;5;9;149;1;;Construido;Particular;Não;Sim;;219,19;;;Tributável;Tributável;;37.797,49
1;5;9;152;1;;Construido;Particular;Não;Sim;;151;;;Tributável;Tributável;;42.120,72
1;5;9;164;1;;Construido;Particular;Sim;Sim;;350,16;;;Tributável;Tributável;;80.454,19
1;5;9;174;1;;Construido;Particular;Sim;Sim;;146,39;;;Tributável;Tributável;;27.542,45
1;5;9;176;1;;Construido;Particular;Sim;Sim;;205,29;;;Tributável;Tributável;;19.841,61
1;5;9;217;1;;Construido;Particular;Sim;Sim;;368,38;;;Tributável;Tributável;;53.027,33
1;5;9;217;2;;Construido;Particular;Não;Sim;;368,38;;;Tributável;Tributável;;28.033,09
1;5;9;229;1;;Construido;Particular;Sim;Sim;;379,72;;;Tributável;Tributável;;53.992,75
1;5;9;243;1;;Construido;Particular;Sim;Sim;;354,65;;;Tributável;Tributável;;28.572,99
1;5;9;298;1;;Construido;Particular;Sim;Sim;;775;;;Tributável;Tributável;;53.868,17
1;5;9;298;2;;Construido;Particular;Sim;Sim;;775;;;Tributável;Tributável;;47.391,88
1;5;9;337;1;;Construido;Particular;Não;Sim;;378,24;;;Tributável;Tributável;;107.093,13
1;5;9;338;1;;Construido;Particular;Não;Sim;;491,56;;;Tributável;Tributável;;49.642,78
1;5;9;339;1;;Construido;Particular;Não;Sim;;372,75;;;Tributável;Tributável;;59.343,20
1;5;9;462;1;;Construido;Particular;Sim;Sim;;246,66;;;Tributável;Tributável;;54.593,79
1;5;9;463;1;;Não Edificado;Particular;Não;Sim;;240;;;Tributável;Tributável;;10.712,86
1;5;9;497;1;;Construido;Particular;Sim;Sim;;1.039,00;;;Tributável;Tributável;;350.912,13
1;5;9;690;1;;Construido;Particular;Sim;Sim;;4.742,35;;;Tributável;Tributável;;536.366,96
1;5;9;691;1;;Construido;Particular;Sim;Sim;;6.607,65;;;Tributável;Tributável;;449.364,68
1;5;10;29;1;;Construido;Particular;Sim;Sim;;175,29;;;Tributável;Tributável;;20.121,50
1;5;10;30;1;;Construido;Particular;Sim;Sim;;108,32;;;Tributável;Tributável;;18.580,52
1;5;10;45;1;;Construido;Particular;Não;Sim;;161,52;;;Tributável;Tributável;;85.417,26
1;5;10;55;1;;Construido;Particular;Sim;Sim;;515,73;;;Tributável;Tributável;;62.391,99
1;5;10;55;2;;Construido;Particular;Sim;Sim;;515,73;;;Tributável;Tributável;;9.914,28
1;5;10;65;1;;Construido;Particular;Sim;Sim;;198,17;;;Tributável;Tributável;;20.430,22
1;5;10;80;1;;Construido;Particular;Sim;Sim;;195,6;;;Tributável;Tributável;;19.322,64
1;5;10;87;1;;Construido;Particular;Sim;Sim;;673,2;;;Tributável;Tributável;;23.771,30
1;5;10;89;1;;Construido;Particular;Sim;Sim;;410;;;Tributável;Tributável;;19.111,28
1;5;10;96;1;;Construido;Particular;Sim;Sim;;262,54;;;Tributável;Tributável;;25.915,24
1;5;10;152;1;;Construido;Particular;Sim;Sim;;576,18;;;Tributável;Tributável;;30.025,03
1;5;10;152;2;;Construido;Particular;Sim;Sim;;576,18;;;Tributável;Tributável;;16.154,89
1;5;10;152;3;;Construido;Particular;Sim;Sim;;576,18;;;Tributável;Tributável;;17.907,46
1;5;10;152;4;;Construido;Público;Sim;Sim;;576,18;;;Tributável;Tributável;;47.915,85
1;5;10;152;5;;Construido;Particular;Não;Sim;;576,18;;;Tributável;Tributável;;27.527,51
1;5;10;152;6;;Construido;Particular;Não;Sim;;576,18;;;Tributável;Tributável;;9.439,63
1;5;10;167;1;;Construido;Particular;Sim;Sim;;248,33;;;Tributável;Tributável;;39.929,64
1;5;10;171;1;;Construido;Público;Sim;Sim;;186,01;;;Tributável;Tributável;;42.680,80
1;5;10;209;1;;Construido;Particular;Sim;Sim;;224,38;;;Tributável;Tributável;;29.627,23
1;5;10;248;1;;Construido;Particular;Sim;Sim;;262;;;Tributável;Tributável;;32.513,70
1;5;10;530;1;;Construido;Particular;Não;Sim;;172,03;;;Tributável;Tributável;;37.788,74
1;5;10;525;1;;Construido;Particular;Não;Sim;;191,54;;;Tributável;Tributável;;40.411,55
1;5;10;535;1;;Construido;Particular;Sim;Sim;;170,6;;;Tributável;Tributável;;40.486,79
1;5;10;559;1;;Construido;Particular;Sim;Sim;;135,08;;;Tributável;Tributável;;35.888,87
1;5;10;571;1;;Construido;Particular;Sim;Sim;;480;;;Tributável;Tributável;;82.163,24
1;5;10;584;1;;Construido;Particular;Sim;Sim;;483;;;Tributável;Tributável;;25.782,54
1;5;10;584;2;;Construido;Particular;Não;Sim;;483;;;Tributável;Tributável;;25.027,97
1;5;10;598;1;;Construido;Particular;Sim;Sim;;314;;;Tributável;Tributável;;38.701,88
1;5;10;598;2;;Construido;Particular;Sim;Sim;;314;;;Tributável;Tributável;;33.278,64
1;5;10;747;1;;Construido;Particular;Não;Sim;;832,86;;;Isento;Isento;;0
1;5;10;778;1;;Construido;Público;Sim;Sim;;191,62;;;Tributável;Tributável;;44.239,39
1;5;10;779;1;;Construido;Público;Sim;Sim;;160;;;Tributável;Tributável;;15.829,49
1;5;10;829;1;;Construido;Particular;Sim;Sim;;395;;;Tributável;Tributável;;56.785,53
1;5;10;837;1;;Construido;Particular;Sim;Sim;;180;;;Tributável;Tributável;;17.775,10
1;5;10;889;1;;Construido;Particular;Sim;Sim;;460;;;Tributável;Tributável;;40.352,60
1;5;10;903;1;;Construido;Particular;Sim;Sim;;300;;;Tributável;Tributável;;27.895,95
1;5;10;918;1;;Construido;Particular;Sim;Sim;;507;;;Tributável;Tributável;;42.582,82
1;5;10;956;1;;Construido;Particular;Sim;Sim;;764;;;Tributável;Tributável;;45.452,68
1;5;10;956;2;;Construido;Particular;Sim;Sim;;764;;;Tributável;Tributável;;16.432,63
1;5;10;956;3;;Construido;Particular;Sim;Sim;;764;;;Tributável;Tributável;;27.837,79
1;5;10;956;4;;Construido;Particular;Não;Sim;;764;;;Tributável;Tributável;;52.627,74
1;5;10;956;5;;Construido;Particular;Não;Sim;;764;;;Tributável;Tributável;;24.291,81
1;5;10;1003;1;;Construido;Particular;Sim;Sim;;168,5;;;Tributável;Tributável;;23.557,81
1;5;10;1082;1;;Construido;Particular;Sim;Sim;;142,18;;;Tributável;Tributável;;32.854,22
1;5;10;1113;1;;Construido;Particular;Sim;Sim;;330;;;Tributável;Tributável;;24.557,45
