tipo_logradouro;logradouro;bairro;numero;complemento;loteamento
RUA;DOZE;CAMPO DO MEIO;;;PORTAL DE CAXAMBU
RUA;DOZE;CAMPO DO MEIO;;;PORTAL DE CAXAMBU
RUA;EDMUNDO PEREIRA DANTAS;SANTO ANTONIO;48;RESIDENCIA;
RUA;FLORINDA;SANTO ANTONIO;30;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;267;;
RUA;FLORINDA;SANTO ANTONIO;277;;
RUA;FLORINDA;SANTO ANTONIO;285;LOT JARDIM SANTO ANTONIO;
AV.;PAULO ABRAHAO;SANTO ANTONIO;44;;
RUA;FLORINDA;SANTO ANTONIO;308;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;267;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;241;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;227;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;215;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;211;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;239;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;ZAINE;SANTO ANTONIO;;;
RUA;ZAINE;SANTO ANTONIO;39;;
RUA;ZAINE;SANTO ANTONIO;;;
RUA;ZAINE;SANTO ANTONIO;59;;
RUA;ZAINE;SANTO ANTONIO;67;;
RUA;ZAINE;SANTO ANTONIO;81;;
RUA;ZAINE;SANTO ANTONIO;83;;
RUA;ZAINE;SANTO ANTONIO;97;;
RUA;ZAINE;SANTO ANTONIO;100;;
RUA;FLORINDA;SANTO ANTONIO;31;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;81;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;67;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;58;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;57;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;47;;JARDIM VERA CRUZ
RUA;FRANCISCO ALVES;SANTO ANTONIO;37;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;1;;
RUA;ZAINE;SANTO ANTONIO;;;
RUA;ZAINE;SANTO ANTONIO;34;;
RUA;ZAINE;SANTO ANTONIO;48;;
RUA;ZAINE;SANTO ANTONIO;58;;
RUA;ZAINE;SANTO ANTONIO;;;
RUA;ZAINE;SANTO ANTONIO;119;;
RUA;MAXIMIANO GUIMARAES;SANTO ANTONIO;196;;
RUA;DOS IPES ROSA;VILA VERDE;110;;
RUA;DOS IPES ROSA;VILA VERDE;100;;
RUA;DOS IPES ROSA;VILA VERDE;90;;
RUA;DOS IPES ROSA;VILA VERDE;80;;
RUA;DOS IPES ROSA;VILA VERDE;60;;
RUA;DOS IPES ROSA;VILA VERDE;38;;
RUA;DOS IPES ROSA;VILA VERDE;160;;
RUA;DOS IPES ROSA;VILA VERDE;111;;
RUA;DOS IPES ROSA;VILA VERDE;101;;
RUA;DOS IPES ROSA;VILA VERDE;91;;
RUA;DOS IPES ROSA;VILA VERDE;81;;
RUA;DOS IPES ROSA;VILA VERDE;71;;
RUA;DOS IPES ROSA;VILA VERDE;61;;
RUA;DOS IPES ROSA;VILA VERDE;51;;
RUA;DOS IPES ROSA;VILA VERDE;41;;
RUA;DOS IPES ROSA;VILA VERDE;21;;
RUA;DOS IPES ROSA;VILA VERDE;11;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;110;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;100;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;90;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;80;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;70;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;60;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;50;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;40;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;30;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;20;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;10;;CIAL
RUA;DOS IPES ROSA;VILA VERDE;1;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;91;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;81;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;71;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;61;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;51;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;41;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;31;(CASA JOAO BATISTA);
ALA;DAS SIBIPIRUNAS;VILA VERDE;21;;
ALA;DAS SIBIPIRUNAS;VILA VERDE;11;;
RUA;DAS MAGNOLIAS;VILA VERDE;80;;
RUA;DAS MAGNOLIAS;VILA VERDE;70;;
RUA;DAS MAGNOLIAS;VILA VERDE;60;;
RUA;DAS MAGNOLIAS;VILA VERDE;50;;
RUA;DAS MAGNOLIAS;VILA VERDE;40;;ISENTO MOLESTIA INCURAVEL
RUA;DAS MAGNOLIAS;VILA VERDE;30;((LAERCIO PLACIDIO DE OLIVEIRA));
RUA;DAS MAGNOLIAS;VILA VERDE;20;;
RUA;DAS MAGNOLIAS;VILA VERDE;10;;
RUA;DAS MAGNOLIAS;VILA VERDE;4;PAV SUPERIOR;
RUA;DAS MAGNOLIAS;VILA VERDE;4; - A -  PAV INFERIOR;
ALA;DOS FLAMBOYANTS;VILA VERDE;70;;
RUA;DAS MAGNOLIAS;VILA VERDE;61;;
RUA;DAS MAGNOLIAS;VILA VERDE;51;#NOME?;
RUA;DAS MAGNOLIAS;VILA VERDE;41;;
RUA;DAS MAGNOLIAS;VILA VERDE;31;;
RUA;DAS MAGNOLIAS;VILA VERDE;21;;
RUA;DAS MAGNOLIAS;VILA VERDE;11;;
RUA;SANTA BARBARA;VILA VERDE;60;;
RUA;SANTA BARBARA;VILA VERDE;50;;
RUA;SANTA BARBARA;VILA VERDE;40;;
RUA;SANTA BARBARA;VILA VERDE;30;;
RUA;SANTA BARBARA;VILA VERDE;20;;
RUA;SANTA BARBARA;VILA VERDE;10;;
ALA;DOS FLAMBOYANTS;VILA VERDE;36;;
RUA;SANTA BARBARA;VILA VERDE;47;;
RUA;SANTA BARBARA;VILA VERDE;37;;
RUA;SANTA BARBARA;VILA VERDE;27;;
RUA;SANTA BARBARA;VILA VERDE;17;;
ALA;DOS FLAMBOYANTS;VILA VERDE;26; (FABIANA MOREIRA GOMES);
ALA;DOS FLAMBOYANTS;VILA VERDE;12;;
AV.;EVARISTO SA GUEDES PROLONGAMENTO;VILA VERDE;466;;
AV.;EVARISTO SA GUEDES PROLONGAMENTO;VILA VERDE;456;;
ALA;DAS LEUCENAS;VILA VERDE;120;;
ALA;DOS FLAMBOYANTS;VILA VERDE;121;;
ALA;DOS FLAMBOYANTS;VILA VERDE;111;;
ALA;DOS FLAMBOYANTS;VILA VERDE;101;;
ALA;DOS FLAMBOYANTS;VILA VERDE;91;;
ALA;DOS FLAMBOYANTS;VILA VERDE;81;;
ALA;DOS FLAMBOYANTS;VILA VERDE;71;;
ALA;DOS FLAMBOYANTS;VILA VERDE;61;;
ALA;DOS FLAMBOYANTS;VILA VERDE;51;;
ALA;DOS FLAMBOYANTS;VILA VERDE;41;;
ALA;DOS FLAMBOYANTS;VILA VERDE;31;;
ALA;DOS FLAMBOYANTS;VILA VERDE;21;;
ALA;DOS FLAMBOYANTS;VILA VERDE;11;;
ALA;DAS LEUCENAS;VILA VERDE;10;FRANCISCA DOS SANTOS;
ALA;DAS LEUCENAS;VILA VERDE;20;;
ALA;DAS LEUCENAS;VILA VERDE;30;;
ALA;DAS LEUCENAS;VILA VERDE;40;;
ALA;DAS LEUCENAS;VILA VERDE;50;;
ALA;DAS LEUCENAS;VILA VERDE;60;;
ALA;DAS LEUCENAS;VILA VERDE;70;(LOTE FREDERICO);
ALA;DAS LEUCENAS;VILA VERDE;80;;
ALA;DAS LEUCENAS;VILA VERDE;90;;
ALA;DAS LEUCENAS;VILA VERDE;100;;
ALA;DAS LEUCENAS;VILA VERDE;110;;
ALA;DAS QUARESMEIRAS;VILA VERDE;136;;
ALA;DAS QUARESMEIRAS;VILA VERDE;120;;
ALA;DAS QUARESMEIRAS;VILA VERDE;110;;
ALA;DAS QUARESMEIRAS;VILA VERDE;100;;
ALA;DAS QUARESMEIRAS;VILA VERDE;90;;
ALA;DAS QUARESMEIRAS;VILA VERDE;80;;
ALA;DAS QUARESMEIRAS;VILA VERDE;70;;
ALA;DAS QUARESMEIRAS;VILA VERDE;60;;
ALA;DAS QUARESMEIRAS;VILA VERDE;50;;
ALA;DAS QUARESMEIRAS;VILA VERDE;40;;
ALA;DAS QUARESMEIRAS;VILA VERDE;30;;
ALA;DAS QUARESMEIRAS;VILA VERDE;20;;
ALA;DAS QUARESMEIRAS;VILA VERDE;10;;
ALA;DAS LEUCENAS;VILA VERDE;169;;
ALA;DAS LEUCENAS;VILA VERDE;121;;
ALA;DAS LEUCENAS;VILA VERDE;111;;
ALA;DAS LEUCENAS;VILA VERDE;101;;
ALA;DAS LEUCENAS;VILA VERDE;91;;
ALA;DAS LEUCENAS;VILA VERDE;81;;
ALA;DAS LEUCENAS;VILA VERDE;71;;
ALA;DAS LEUCENAS;VILA VERDE;61;;
ALA;DAS LEUCENAS;VILA VERDE;51;;
ALA;DAS LEUCENAS;VILA VERDE;41;;
ALA;DAS LEUCENAS;VILA VERDE;31;;
ALA;DAS LEUCENAS;VILA VERDE;21;;
ALA;DAS LEUCENAS;VILA VERDE;11;;
ALA;DAS QUARESMEIRAS;VILA VERDE;131;;
ALA;DAS QUARESMEIRAS;VILA VERDE;121;;
ALA;DAS QUARESMEIRAS;VILA VERDE;111;;
ALA;DAS QUARESMEIRAS;VILA VERDE;101;;
ALA;DAS QUARESMEIRAS;VILA VERDE;91;;
ALA;DAS QUARESMEIRAS;VILA VERDE;81;;
ALA;DAS QUARESMEIRAS;VILA VERDE;71;;
ALA;DAS QUARESMEIRAS;VILA VERDE;61;;
ALA;DAS QUARESMEIRAS;VILA VERDE;51;;
ALA;DAS QUARESMEIRAS;VILA VERDE;41;;
ALA;DAS QUARESMEIRAS;VILA VERDE;31;;
ALA;DAS QUARESMEIRAS;VILA VERDE;21;;
ALA;DAS QUARESMEIRAS;VILA VERDE;11;;
ALA;DAS QUARESMEIRAS;VILA VERDE;59;;
RUA;DAS BAUHINEAS;VILA VERDE II;10;;
RUA;DAS BAUHINEAS;VILA VERDE II;20;;
RUA;DAS BAUHINEAS;VILA VERDE II;30;;
RUA;DOS IPES ROSA;VILA VERDE II;360;;
RUA;DOS IPES ROSA;VILA VERDE II;340;;
RUA;DOS IPES ROSA;VILA VERDE II;310;;
RUA;DOS IPES ROSA;VILA VERDE II;320;;
RUA;DOS IPES ROSA;VILA VERDE II;300;;
RUA;DOS IPES ROSA;VILA VERDE II;290; - (MARIA APARECIDA FERREIRA);
RUA;DOS IPES ROSA;VILA VERDE II;280;;
RUA;DOS IPES ROSA;VILA VERDE II;270;;
RUA;DOS IPES ROSA;VILA VERDE II;260;;
RUA;DOS IPES ROSA;VILA VERDE II;250;;
RUA;DOS IPES ROSA;VILA VERDE II;240;;
ALA;DAS QUARESMEIRAS;VILA VERDE II;241;;
RUA;DOS IPES ROSA;VILA VERDE II;381;;
RUA;DOS IPES ROSA;VILA VERDE II;361;;
RUA;DOS IPES ROSA;VILA VERDE II;351;;
RUA;DOS IPES ROSA;VILA VERDE II;341;;
RUA;DOS IPES ROSA;VILA VERDE II;311;;
RUA;DOS IPES ROSA;VILA VERDE II;301;;
RUA;DOS IPES ROSA;VILA VERDE II;291;;
RUA;DOS IPES ROSA;VILA VERDE II;281;;
RUA;DOS IPES ROSA;VILA VERDE II;271;CONTA COPASA;
RUA;DOS IPES ROSA;VILA VERDE II;251;;
RUA;DOS IPES ROSA;VILA VERDE II;241;;
RUA;DOS IPES ROSA;VILA VERDE II;231;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;390;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;380;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;370;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;360;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;350;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;340;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;330;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;320;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;310;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;300;#NOME?;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;290;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;280;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;270;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;260;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;250;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;230;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;220;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;397;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;377;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;347;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;337;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;327;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;317;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;297;;
ALA;DAS SIBIPIRUNAS;VILA VERDE II;287;;
ALA;DOS IPES MIRIM;VILA VERDE II;110; - ROJANE;
ALA;DOS IPES MIRIM;VILA VERDE II;100;;
ALA;DOS IPES MIRIM;VILA VERDE II;90;;
ALA;DOS IPES MIRIM;VILA VERDE II;80;;ISENTO MOLESTIA INCURAVEL
ALA;DOS IPES MIRIM;VILA VERDE II;70;;
ALA;DOS IPES MIRIM;VILA VERDE II;60;;
ALA;DOS IPES MIRIM;VILA VERDE II;50;;
ALA;DOS IPES MIRIM;VILA VERDE II;40;;
ALA;DOS IPES MIRIM;VILA VERDE II;30;;
ALA;DOS IPES MIRIM;VILA VERDE II;20;;
ALA;DOS IPES MIRIM;VILA VERDE II;10;;
ALA;DOS IPES MIRIM;VILA VERDE II;111;;
ALA;DOS IPES MIRIM;VILA VERDE II;101;;
ALA;DOS IPES MIRIM;VILA VERDE II;91;;
ALA;DOS IPES MIRIM;VILA VERDE II;81;;
ALA;DOS IPES MIRIM;VILA VERDE II;71;;
ALA;DOS IPES MIRIM;VILA VERDE II;61;;
ALA;DOS IPES MIRIM;VILA VERDE II;51;;
ALA;DOS IPES MIRIM;VILA VERDE II;41;;
ALA;DOS IPES MIRIM;VILA VERDE II;31;A;
ALA;DOS IPES MIRIM;VILA VERDE II;21;;
ALA;DOS IPES MIRIM;VILA VERDE II;11;;
RUA;DOS FAVEIROS;VILA VERDE II;10;;
RUA;DOS FAVEIROS;VILA VERDE II;20;;
RUA;DOS FAVEIROS;VILA VERDE II;30;#NOME?;
RUA;DOS FAVEIROS;VILA VERDE II;40;;
RUA;DAS BAUHINEAS;VILA VERDE II;11; - (FERNANDA P. PEREIRA);
RUA;DAS BAUHINEAS;VILA VERDE II;21;;
RUA;DAS BAUHINEAS;VILA VERDE II;31;;
RUA;DOS HIBISCOS;VILA VERDE II;10;;
RUA;DOS HIBISCOS;VILA VERDE II;20;;
RUA;DOS HIBISCOS;VILA VERDE II;30; - DAVID PEDROSA DA SILVA ;
RUA;DOS HIBISCOS;VILA VERDE II;40;;
RUA;DOS FAVEIROS;VILA VERDE II;11;;
RUA;DOS FAVEIROS;VILA VERDE II;21;;ISENTO MOLESTIA INCURAVEL
RUA;DOS FAVEIROS;VILA VERDE II;31;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;15;;
RUA;DOS HIBISCOS;VILA VERDE II;25;;
RUA;DAS MURTAS;VILA VERDE II;30;;
RUA;DAS MURTAS;VILA VERDE II;41;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;36;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;56;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;66;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;86;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;76;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;96;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;106;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;116;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;126;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;136;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;155;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;166;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;176;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;186;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;196;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;206;;
ALA;DAS ACACIAS MIMOSAS;VILA VERDE II;216;;
RUA;VEREADORA CILENE FERREIRA PINTO;SANTO ANTONIO;21;;
RUA;VEREADORA CILENE FERREIRA PINTO;SANTO ANTONIO;11;;
RUA;VEREADORA CILENE FERREIRA PINTO;SANTO ANTONIO;30;;
RUA;VEREADORA CILENE FERREIRA PINTO;SANTO ANTONIO;20;(DORIANA LOURDES DOS SANTOS PEREIRA);
RUA;VEREADORA CILENE FERREIRA PINTO;SANTO ANTONIO;258;;
RUA;VEREADOR PEDRO DIORIO DA SILVA;SANTO ANTONIO;11;#NOME?;
RUA;VEREADOR PEDRO DIORIO DA SILVA;SANTO ANTONIO;21;;
RUA;VEREADOR PEDRO DIORIO DA SILVA;SANTO ANTONIO;;;
RUA;VEREADOR PEDRO DIORIO DA SILVA;SANTO ANTONIO;20;;
RUA;VEREADOR PEDRO DIORIO DA SILVA;SANTO ANTONIO;10;;
BCO;JOSE FRANCISCO LEANDRO;SANTO ANTONIO;11;;
BCO;JOSE FRANCISCO LEANDRO;SANTO ANTONIO;21;;
BCO;JOSE FRANCISCO LEANDRO;SANTO ANTONIO;31;#NOME?;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;143;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;115;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;81;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;69;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;10;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;20;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;30;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;;;JARDIM VERA CRUZ
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;;- A INSTITUCIONAL 1;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;83;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;63;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;53;;
RUA;APARECIDA TEREZA BARBARA;SANTO ANTONIO;43;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;33;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;13;;
RUA;FLORINDA;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;52;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;62;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;74;;JARDIM VERA CRUZ
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;96;;
RUA;FRANCISCO ALVES;SANTO ANTONIO;;;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;A INSTITUCIONAL 2;
RUA;NOE SACCHI GOMES;SANTO ANTONIO;;(LOTE JUSELDA S MEDEIROS);
AV.;PAULO ABRAHAO;SANTO ANTONIO;339;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;329;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;319;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;;;JARDIM VERA CRUZ
AV.;PAULO ABRAHAO;SANTO ANTONIO;;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;32;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;42;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;51;;
RUA;FLORINDA;SANTO ANTONIO;356;;
RUA;FLORINDA;SANTO ANTONIO;368;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;4;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;49;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;29;;
RUA;ARLINDO OLINTO DE FIGUEIREDO TORRES;SANTO ANTONIO;17;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;325;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;;A INSTITUCIONAL 3;
AV.;PAULO ABRAHAO;SANTO ANTONIO;327;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;326;;
AV.;PAULO ABRAHAO;SANTO ANTONIO;;A INSTITUCIONAL 4;
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;91;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;113;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;139;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;125;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;151;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;194;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;219;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;269;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;305;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;288;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;250;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;130;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;100;;VALE DAS COLINAS
ALA;DAS CASUARINAS;SANTO ANTONIO;68;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;32;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;59;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;85;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;141;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;199;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;227;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;283;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;303;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;266;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;238;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;182;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;140;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;68;;VALE DAS COLINAS
ALA;DAS QUARESMEIRAS;SANTO ANTONIO;37;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;141;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;169;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;ELOISA SIQUEIRA;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;225;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;194;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;162;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DOS IPES;SANTO ANTONIO;;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;355;;VALE DAS COLINAS
ALA;DAS SIBIPIRUNAS;SANTO ANTONIO;;;VALE DAS COLINAS
